ensembl_gene_id	btaurus_homolog_ensembl_gene	ggallus_homolog_ensembl_gene	ggorilla_homolog_ensembl_gene	hsapiens_homolog_ensembl_gene	mdomestica_homolog_ensembl_gene	mmulatta_homolog_ensembl_gene	oanatinus_homolog_ensembl_gene	pabelii_homolog_ensembl_gene	ppaniscus_homolog_ensembl_gene	ptroglodytes_homolog_ensembl_gene	rnorvegicus_homolog_ensembl_gene
ENSMUSG00000024241	ENSBTAG00000011643	ENSGALG00000039450	ENSGGOG00000026950	ENSG00000115904	ENSMODG00000008801	ENSMMUG00000020575	ENSOANG00000014976	ENSPPYG00000012474	ENSPPAG00000027483	ENSPTRG00000011857	ENSRNOG00000007106
ENSMUSG00000024246	ENSBTAG00000004722	ENSGALG00000009119	ENSGGOG00000001608	ENSG00000138050	ENSMODG00000009129	ENSMMUG00000011841	ENSOANG00000004028	ENSPPYG00000012470	ENSPPAG00000033850	ENSPTRG00000011860	ENSRNOG00000008291
ENSMUSG00000024247	ENSBTAG00000019382	ENSGALG00000042511	ENSGGOG00000014054	ENSG00000162878	ENSMODG00000000320	ENSMMUG00000020074	ENSOANG00000008590	ENSPPYG00000012465	ENSPPAG00000042147	ENSPTRG00000011862	ENSRNOG00000004205
ENSMUSG00000024251	ENSBTAG00000003555	ENSGALG00000009932	ENSGGOG00000007860	ENSG00000115970	ENSMODG00000000451	ENSMMUG00000000642	ENSOANG00000014233	ENSPPYG00000012456	ENSPPAG00000010912	ENSPTRG00000011873	ENSRNOG00000025899
ENSMUSG00000024253	ENSBTAG00000013676	ENSGALG00000009954	ENSGGOG00000023339	ENSG00000138036	ENSMODG00000000541	ENSMMUG00000008077	ENSOANG00000005986	ENSPPYG00000012454	ENSPPAG00000036384	ENSPTRG00000011877	ENSRNOG00000005151
ENSMUSG00000024254	ENSBTAG00000016366	ENSGALG00000009958	ENSGGOG00000000622	ENSG00000143921	ENSMODG00000000579	ENSMMUG00000008081	ENSOANG00000004114	ENSPPYG00000012452	ENSPPAG00000008092	ENSPTRG00000011879	ENSRNOG00000005420
ENSMUSG00000024259	ENSBTAG00000009667	ENSGALG00000000253	ENSGGOG00000024980	ENSG00000164209	ENSMODG00000015644	ENSMMUG00000009624	ENSOANG00000007426	ENSPPYG00000015677	ENSPPAG00000042617	ENSPTRG00000017126	ENSRNOG00000017091
ENSMUSG00000024260	ENSBTAG00000006003	ENSGALG00000002070	ENSGGOG00000016083	ENSG00000136715	ENSMODG00000018648	ENSMMUG00000021287	ENSOANG00000007757	ENSPPYG00000012756	ENSPPAG00000038402	ENSPTRG00000012438	ENSRNOG00000016773
ENSMUSG00000024261	ENSBTAG00000001801	ENSGALG00000042626	ENSGGOG00000006097	ENSG00000132872	ENSMODG00000000187	ENSMMUG00000017016	ENSOANG00000002748	ENSPPYG00000009122	ENSPPAG00000035230	ENSPTRG00000009985	ENSRNOG00000017333
ENSMUSG00000024270	ENSBTAG00000000998	ENSGALG00000013209	ENSGGOG00000010347	ENSG00000141424	ENSMODG00000000476	ENSMMUG00000018784	ENSOANG00000010162	ENSPPYG00000009112	ENSPPAG00000028649	ENSPTRG00000009975	ENSRNOG00000028703
ENSMUSG00000024271	ENSBTAG00000018954	ENSGALG00000039034	ENSGGOG00000004679	ENSG00000134759	ENSMODG00000000436	ENSMMUG00000018785	ENSOANG00000010161	ENSPPYG00000009113	ENSPPAG00000029226	ENSPTRG00000009977	ENSRNOG00000015301
ENSMUSG00000024283	ENSBTAG00000018263	ENSGALG00000035281	ENSGGOG00000005639	ENSG00000095787	ENSMODG00000008157	ENSMMUG00000008268	ENSOANG00000006041	ENSPPYG00000002177	ENSPPAG00000040064	ENSPTRG00000002388	ENSRNOG00000018698
ENSMUSG00000024286	ENSBTAG00000005492	ENSGALG00000007076	ENSGGOG00000004406	ENSG00000108100	ENSMODG00000006764	ENSMMUG00000006713	ENSOANG00000006080	ENSPPYG00000002199	ENSPPAG00000026390	ENSPTRG00000002421	ENSRNOG00000018123
ENSMUSG00000024293	ENSBTAG00000017597	ENSGALG00000014936	ENSGGOG00000001312	ENSG00000141446	ENSMODG00000021486	ENSMMUG00000012987	ENSOANG00000008698	ENSPPYG00000009055	ENSPPAG00000034089	ENSPTRG00000009908	ENSRNOG00000014031
ENSMUSG00000024299	ENSBTAG00000014207	ENSGALG00000033157	ENSGGOG00000009626	ENSG00000142303	ENSMODG00000003530	ENSMMUG00000016821	ENSOANG00000009111	ENSPPYG00000009510	ENSPPAG00000040699	ENSPTRG00000010429	ENSRNOG00000008857
ENSMUSG00000024300	ENSBTAG00000007661	ENSGALG00000001571	ENSGGOG00000027383	ENSG00000142347	ENSMODG00000003610	ENSMMUG00000014247	ENSOANG00000030313	ENSPPYG00000009509	ENSPPAG00000031899	ENSPTRG00000010428	ENSRNOG00000008409
ENSMUSG00000024304	ENSBTAG00000021190	ENSGALG00000015132	ENSGGOG00000012100	ENSG00000170558	ENSMODG00000021517	ENSMMUG00000015178	ENSOANG00000005632	ENSPPYG00000009082	ENSPPAG00000037338	ENSPTRG00000009939	ENSRNOG00000015602
ENSMUSG00000024313	ENSBTAG00000020391	ENSGALG00000044606	ENSGGOG00000015610	ENSG00000141434	ENSMODG00000010835	ENSMMUG00000023019	ENSOANG00000005614	ENSPPYG00000009095	ENSPPAG00000016080	ENSPTRG00000009957	ENSRNOG00000049345
ENSMUSG00000024346	ENSBTAG00000016596	ENSGALG00000000946	ENSGGOG00000038928	ENSG00000113068	ENSMODG00000011714	ENSMMUG00000003279	ENSOANG00000005804	ENSPPYG00000015851	ENSPPAG00000030837	ENSPTRG00000043822	ENSRNOG00000018653
ENSMUSG00000024347	ENSBTAG00000000238	ENSGALG00000030836	ENSGGOG00000014212	ENSG00000146005	ENSMODG00000011765	ENSMMUG00000014636	ENSOANG00000000838	ENSPPYG00000015846	ENSPPAG00000038244	ENSPTRG00000017305	ENSRNOG00000019177
ENSMUSG00000024350	ENSBTAG00000002286	ENSGALG00000002528	ENSGGOG00000002755	ENSG00000170464	ENSMODG00000011813	ENSMMUG00000018744	ENSOANG00000006949	ENSPPYG00000015841	ENSPPAG00000029601	ENSPTRG00000017300	ENSRNOG00000019995
ENSMUSG00000024357	ENSBTAG00000033747	ENSGALG00000002457	ENSGGOG00000012825	ENSG00000120725	ENSMODG00000011979	ENSMMUG00000001939	ENSOANG00000029170	ENSPPYG00000015834	ENSPPAG00000038364	ENSPTRG00000017293	ENSRNOG00000019826
ENSMUSG00000024370	ENSBTAG00000008759	ENSGALG00000007610	ENSGGOG00000008867	ENSG00000094880	ENSMODG00000012197	ENSMMUG00000001515	ENSOANG00000030772	ENSPPYG00000015823	ENSPPAG00000021645	ENSPTRG00000017282	ENSRNOG00000024241
ENSMUSG00000024376	ENSBTAG00000014750	ENSGALG00000000234	ENSGGOG00000011203	ENSG00000129595	ENSMODG00000013316	ENSMMUG00000012192	ENSOANG00000015160	ENSPPYG00000015683	ENSPPAG00000040652	ENSPTRG00000017133	ENSRNOG00000026050
ENSMUSG00000024388	ENSBTAG00000039803	ENSGALG00000001936	ENSGGOG00000004731	ENSG00000169994	ENSMODG00000018677	ENSMMUG00000004177	ENSOANG00000015731	ENSPPYG00000012765	ENSPPAG00000030917	ENSPTRG00000012431	ENSRNOG00000015035
ENSMUSG00000024395	ENSBTAG00000006262	ENSGALG00000001995	ENSGGOG00000004750	ENSG00000072163	ENSMODG00000018662	ENSMMUG00000004179	ENSOANG00000008959	ENSPPYG00000012763	ENSPPAG00000037291	ENSPTRG00000012432	ENSRNOG00000016021
ENSMUSG00000024400	ENSBTAG00000005987	ENSGALG00000002043	ENSGGOG00000004756	ENSG00000136709	ENSMODG00000018659	ENSMMUG00000019277	ENSOANG00000008958	ENSPPYG00000012760	ENSPPAG00000022001	ENSPTRG00000012435	ENSRNOG00000011382
ENSMUSG00000024404	ENSBTAG00000010042	ENSGALG00000015004	ENSGGOG00000036734	ENSG00000101782	ENSMODG00000021496	ENSMMUG00000021478	ENSOANG00000012074	ENSPPYG00000009062	ENSPPAG00000030258	ENSPTRG00000009918	ENSRNOG00000023376
ENSMUSG00000024410	ENSBTAG00000015190	ENSGALG00000033054	ENSGGOG00000005106	ENSG00000141452	ENSMODG00000021497	ENSMMUG00000021480	ENSOANG00000001464	ENSPPYG00000009063	ENSPPAG00000033058	ENSPTRG00000009919	ENSRNOG00000012597
ENSMUSG00000024411	ENSBTAG00000019037	ENSGALG00000015128	ENSGGOG00000010474	ENSG00000171885	ENSMODG00000021514	ENSMMUG00000014934	ENSOANG00000009069	ENSPPYG00000009079	ENSPPAG00000031870	ENSPTRG00000009936	ENSRNOG00000016043
ENSMUSG00000024413	ENSBTAG00000015195	ENSGALG00000015030	ENSGGOG00000005117	ENSG00000141458	ENSMODG00000021498	ENSMMUG00000021484	ENSOANG00000012193	ENSPPYG00000009064	ENSPPAG00000017628	ENSPTRG00000009920	ENSRNOG00000012016
ENSMUSG00000024420	ENSBTAG00000007383	ENSGALG00000015112	ENSGGOG00000027325	ENSG00000198795	ENSMODG00000021509	ENSMMUG00000008600	ENSOANG00000009055	ENSPPYG00000009074	ENSPPAG00000032100	ENSPTRG00000022783	ENSRNOG00000016874
ENSMUSG00000024422	ENSBTAG00000006960	ENSGALG00000029334	ENSGGOG00000022943	ENSG00000204560	ENSMODG00000015890	ENSMMUG00000019960	ENSOANG00000028911	ENSPPYG00000016415	ENSPPAG00000025169	ENSPTRG00000017935	ENSRNOG00000030157
ENSMUSG00000024424	ENSBTAG00000005635	ENSGALG00000015064	ENSGGOG00000003945	ENSG00000168234	ENSMODG00000021503	ENSMMUG00000004343	ENSOANG00000003123	ENSPPYG00000009066	ENSPPAG00000024662	ENSPTRG00000009923	ENSRNOG00000050949
ENSMUSG00000024427	ENSBTAG00000008250	ENSGALG00000033012	ENSGGOG00000016991	ENSG00000187678	ENSMODG00000023756	ENSMMUG00000014175	ENSOANG00000002519	ENSPPYG00000015897	ENSPPAG00000037403	ENSPTRG00000017360	ENSRNOG00000013851
ENSMUSG00000024430	ENSBTAG00000005638	ENSGALG00000046433	ENSGGOG00000006062	ENSG00000154040	ENSMODG00000021504	ENSMMUG00000004346	ENSOANG00000029909	ENSPPYG00000009069	ENSPPAG00000038669	ENSPTRG00000009925	ENSRNOG00000047436
ENSMUSG00000024442	ENSBTAG00000008435	ENSGALG00000042423	ENSGGOG00000013008	ENSG00000081791	ENSMODG00000010456	ENSMMUG00000006287	ENSOANG00000011611	ENSPPYG00000015892	ENSPPAG00000043018	ENSPTRG00000017354	ENSRNOG00000019276
ENSMUSG00000024477	ENSBTAG00000001895	ENSGALG00000008197	ENSGGOG00000001117	ENSG00000164219	ENSMODG00000015712	ENSMMUG00000005018	ENSOANG00000012883	ENSPPYG00000015694	ENSPPAG00000040814	ENSPTRG00000017146	ENSRNOG00000003541
ENSMUSG00000024481	ENSBTAG00000016644	ENSGALG00000002318	ENSGGOG00000007311	ENSG00000172901	ENSMODG00000013633	ENSMMUG00000022191	ENSOANG00000014324	ENSPPYG00000015702	ENSPPAG00000036731	ENSPTRG00000017157	ENSRNOG00000003950
ENSMUSG00000024486	ENSBTAG00000021766	ENSGALG00000000949	ENSGGOG00000000286	ENSG00000113070	ENSMODG00000011701	ENSMMUG00000003280	ENSOANG00000028557	ENSPPYG00000015852	ENSPPAG00000039648	ENSPTRG00000017311	ENSRNOG00000018646
ENSMUSG00000024487	ENSBTAG00000012758	ENSGALG00000007404	ENSGGOG00000006295	ENSG00000145817	ENSMODG00000010287	ENSMMUG00000020763	ENSOANG00000005747	ENSPPYG00000015902	ENSPPAG00000041251	ENSPTRG00000017365	ENSRNOG00000014564
ENSMUSG00000024493	ENSBTAG00000006765	ENSGALG00000007494	ENSGGOG00000004103	ENSG00000133706	ENSMODG00000010231	ENSMMUG00000029787	ENSOANG00000005755	ENSPPYG00000015908	ENSPPAG00000027964	ENSPTRG00000017372	ENSRNOG00000018304
ENSMUSG00000024498	ENSBTAG00000003259	ENSGALG00000007528	ENSGGOG00000003329	ENSG00000113649	ENSMODG00000010124	ENSMMUG00000023288	ENSOANG00000030671	ENSPPYG00000015911	ENSPPAG00000033605	ENSPTRG00000017375	ENSRNOG00000018849
ENSMUSG00000024500	ENSBTAG00000001862	ENSGALG00000007565	ENSGGOG00000001873	ENSG00000156475	ENSMODG00000010096	ENSMMUG00000020465	ENSOANG00000030784	ENSPPYG00000015913	ENSPPAG00000042867	ENSPTRG00000017377	ENSRNOG00000018851
ENSMUSG00000024501	ENSBTAG00000010661	ENSGALG00000007582	ENSGGOG00000004409	ENSG00000113657	ENSMODG00000009999	ENSMMUG00000019291	ENSOANG00000012564	ENSPPYG00000015915	ENSPPAG00000035370	ENSPTRG00000017380	ENSRNOG00000018992
ENSMUSG00000024502	ENSBTAG00000003349	ENSGALG00000007593	ENSGGOG00000003420	ENSG00000176049	ENSMODG00000005857	ENSMMUG00000013394	ENSOANG00000012565	ENSPPYG00000015917	ENSPPAG00000041169	ENSPTRG00000017381	ENSRNOG00000019159
ENSMUSG00000024507	ENSBTAG00000006978	ENSGALG00000002187	ENSGGOG00000002010	ENSG00000133835	ENSMODG00000013536	ENSMMUG00000017685	ENSOANG00000002946	ENSPPYG00000015710	ENSPPAG00000041825	ENSPTRG00000017168	ENSRNOG00000015840
ENSMUSG00000024516	ENSBTAG00000011954	ENSGALG00000031663	ENSGGOG00000007358	ENSG00000166562	ENSMODG00000020427	ENSMMUG00000004408	ENSOANG00000028437	ENSPPYG00000009189	ENSPPAG00000036516	ENSPTRG00000010056	ENSRNOG00000017036
ENSMUSG00000024517	ENSBTAG00000004796	ENSGALG00000040959	ENSGGOG00000002670	ENSG00000134443	ENSMODG00000025618	ENSMMUG00000007584	ENSOANG00000031147	ENSPPYG00000009191	ENSPPAG00000043111	ENSPTRG00000010057	ENSRNOG00000016999
ENSMUSG00000024519	ENSBTAG00000038739	ENSGALG00000038426	ENSGGOG00000006750	ENSG00000166569	ENSMODG00000020426	ENSMMUG00000041950	ENSOANG00000003435	ENSPPYG00000009193	ENSPPAG00000029872	ENSPTRG00000010059	ENSRNOG00000016928
ENSMUSG00000024534	ENSBTAG00000021971	ENSGALG00000005330	ENSGGOG00000015443	ENSG00000064692	ENSMODG00000013460	ENSMMUG00000009997	ENSOANG00000010047	ENSPPYG00000015717	ENSPPAG00000029373	ENSPTRG00000017175	ENSRNOG00000018254
ENSMUSG00000024538	ENSBTAG00000001568	ENSGALG00000005346	ENSGGOG00000001121	ENSG00000168938	ENSMODG00000013425	ENSMMUG00000010651	ENSOANG00000010050	ENSPPYG00000015720	ENSPPAG00000042661	ENSPTRG00000017179	ENSRNOG00000017416
ENSMUSG00000024544	ENSBTAG00000009139	ENSGALG00000013886	ENSGGOG00000013522	ENSG00000168675	ENSMODG00000021417	ENSMMUG00000004032	ENSOANG00000006016	ENSPPYG00000008981	ENSPPAG00000004790	ENSPTRG00000052570	ENSRNOG00000016879
ENSMUSG00000024548	ENSBTAG00000018088	ENSGALG00000036775	ENSGGOG00000014151	ENSG00000152217	ENSMODG00000003078	ENSMMUG00000004997	ENSOANG00000006334	ENSPPYG00000009123	ENSPPAG00000037611	ENSPTRG00000009986	ENSRNOG00000016208
ENSMUSG00000024570	ENSBTAG00000036297	ENSGALG00000036067	ENSGGOG00000003131	ENSG00000101546	ENSMODG00000011935	ENSMMUG00000014855	ENSOANG00000014166	ENSPPYG00000009264	ENSPPAG00000027669	ENSPTRG00000010137	ENSRNOG00000055647
ENSMUSG00000024578	ENSBTAG00000010578	ENSGALG00000021471	ENSGGOG00000005421	ENSG00000127743	ENSMODG00000005817	ENSMMUG00000021666	ENSOANG00000013479	ENSPPYG00000015935	ENSPPAG00000034378	ENSPTRG00000017399	ENSRNOG00000019695
ENSMUSG00000024579	ENSBTAG00000019951	ENSGALG00000040340	ENSGGOG00000005413	ENSG00000145882	ENSMODG00000005809	ENSMMUG00000021663	ENSOANG00000013478	ENSPPYG00000015934	ENSPPAG00000038525	ENSPTRG00000017397	ENSRNOG00000019643
ENSMUSG00000024593	ENSBTAG00000000329	ENSGALG00000014699	ENSGGOG00000006505	ENSG00000145794	ENSMODG00000015728	ENSMMUG00000018827	ENSOANG00000012788	ENSPPYG00000015735	ENSPPAG00000038100	ENSPTRG00000017193	ENSRNOG00000013674
ENSMUSG00000024610	ENSBTAG00000015228	ENSGALG00000004594	ENSGGOG00000011709	ENSG00000019582	ENSMODG00000028756	ENSMMUG00000009113	ENSOANG00000002309	ENSPPYG00000015949	ENSPPAG00000037472	ENSPTRG00000017417	ENSRNOG00000018735
ENSMUSG00000024620	ENSBTAG00000002804	ENSGALG00000030613	ENSGGOG00000007244	ENSG00000113721	ENSMODG00000009737	ENSMMUG00000011557	ENSOANG00000002294	ENSPPYG00000015943	ENSPPAG00000037485	ENSPTRG00000044533	ENSRNOG00000018461
ENSMUSG00000024622	ENSBTAG00000012768	ENSGALG00000005770	ENSGGOG00000008921	ENSG00000113716	ENSMODG00000009798	ENSMMUG00000011554	ENSOANG00000002292	ENSPPYG00000015941	ENSPPAG00000008815	ENSPTRG00000017408	ENSRNOG00000018132
ENSMUSG00000024647	ENSBTAG00000005985	ENSGALG00000028682	ENSGGOG00000009354	ENSG00000141668	ENSMODG00000012418	ENSMMUG00000010417	ENSOANG00000003824	ENSPPYG00000009236	ENSPPAG00000041821	ENSPTRG00000010107	ENSRNOG00000013654
ENSMUSG00000024659	ENSBTAG00000015978	ENSGALG00000015148	ENSGGOG00000004678	ENSG00000135046	ENSMODG00000002183	ENSMMUG00000012667	ENSOANG00000013140	ENSPPYG00000019293	ENSPPAG00000030576	ENSPTRG00000021024	ENSRNOG00000017469
ENSMUSG00000024666	ENSBTAG00000021604	ENSGALG00000029480	ENSGGOG00000004077	ENSG00000149483	ENSMODG00000020360	ENSMMUG00000022373	ENSOANG00000012212	ENSPPYG00000003190	ENSPPAG00000004623	ENSPTRG00000003740	ENSRNOG00000020693
ENSMUSG00000024668	ENSBTAG00000015266	ENSGALG00000040632	ENSGGOG00000025140	ENSG00000167985	ENSMODG00000020366	ENSMMUG00000015281	ENSOANG00000005631	ENSPPYG00000003187	ENSPPAG00000043200	ENSPTRG00000003743	ENSRNOG00000020646
ENSMUSG00000024683	ENSBTAG00000021188	ENSGALG00000029419	ENSGGOG00000015703	ENSG00000166902	ENSMODG00000020205	ENSMMUG00000022321	ENSOANG00000008017	ENSPPYG00000003227	ENSPPAG00000038990	ENSPTRG00000003700	ENSRNOG00000021005
ENSMUSG00000024687	ENSBTAG00000020332	ENSGALG00000030548	ENSGGOG00000011343	ENSG00000110048	ENSMODG00000020200	ENSMMUG00000001745	ENSOANG00000013150	ENSPPYG00000003231	ENSPPAG00000037393	ENSPTRG00000003696	ENSRNOG00000021057
ENSMUSG00000024697	ENSBTAG00000021127	ENSGALG00000015176	ENSGGOG00000013561	ENSG00000156049	ENSMODG00000012932	ENSMMUG00000019761	ENSOANG00000013459	ENSPPYG00000019310	ENSPPAG00000040048	ENSPTRG00000021042	ENSRNOG00000014840
ENSMUSG00000024725	ENSBTAG00000002746	ENSGALG00000017447	ENSGGOG00000011920	ENSG00000134996	ENSMODG00000001955	ENSMMUG00000010401	ENSOANG00000002022	ENSPPYG00000019300	ENSPPAG00000039936	ENSPTRG00000021031	ENSRNOG00000012156
ENSMUSG00000024726	ENSBTAG00000008204	ENSGALG00000015155	ENSGGOG00000012752	ENSG00000156017	ENSMODG00000001990	ENSMMUG00000010399	ENSOANG00000011649	ENSPPYG00000019298	ENSPPAG00000038872	ENSPTRG00000021028	ENSRNOG00000012872
ENSMUSG00000024740	ENSBTAG00000021569	ENSGALG00000042333	ENSGGOG00000004052	ENSG00000167986	ENSMODG00000020353	ENSMMUG00000002691	ENSOANG00000004897	ENSPPYG00000003193	ENSPPAG00000035343	ENSPTRG00000003737	ENSRNOG00000020715
ENSMUSG00000024743	ENSBTAG00000019947	ENSGALG00000043139	ENSGGOG00000016983	ENSG00000011347	ENSMODG00000016529	ENSMMUG00000005122	ENSOANG00000005810	ENSPPYG00000003184	ENSPPAG00000041839	ENSPTRG00000003745	ENSRNOG00000026432
ENSMUSG00000024749	ENSBTAG00000018778	ENSGALG00000015145	ENSGGOG00000011002	ENSG00000165091	ENSMODG00000002591	ENSMMUG00000012503	ENSOANG00000013136	ENSPPYG00000019291	ENSPPAG00000032378	ENSPTRG00000021022	ENSRNOG00000051262
ENSMUSG00000024764	ENSBTAG00000003073	ENSGALG00000038219	ENSGGOG00000023645	ENSG00000110583	ENSMODG00000008821	ENSMMUG00000018632	ENSOANG00000012758	ENSPPYG00000003123	ENSPPAG00000030104	ENSPTRG00000003815	ENSRNOG00000021179
ENSMUSG00000024774	ENSBTAG00000013368	ENSGALG00000028250	ENSGGOG00000040380	ENSG00000152766	ENSMODG00000016564	ENSMMUG00000000470	ENSOANG00000000465	ENSPPYG00000002456	ENSPPAG00000027395	ENSPTRG00000002726	ENSRNOG00000019190
ENSMUSG00000024776	ENSBTAG00000001298	ENSGALG00000006331	ENSGGOG00000026429	ENSG00000138134	ENSMODG00000016567	ENSMMUG00000009339	ENSOANG00000000463	ENSPPYG00000002457	ENSPPAG00000025072	ENSPTRG00000002727	ENSRNOG00000050224
ENSMUSG00000024780	ENSBTAG00000017137	ENSGALG00000014448	ENSGGOG00000006889	ENSG00000106993	ENSMODG00000015385	ENSMMUG00000000141	ENSOANG00000001511	ENSPPYG00000019246	ENSPPAG00000038614	ENSPTRG00000020741	ENSRNOG00000010967
ENSMUSG00000024782	ENSBTAG00000017147	ENSGALG00000014447	ENSGGOG00000028122	ENSG00000147853	ENSMODG00000015381	ENSMMUG00000000143	ENSOANG00000001505	ENSPPYG00000019245	ENSPPAG00000033568	ENSPTRG00000020742	ENSRNOG00000052506
ENSMUSG00000024785	ENSBTAG00000018667	ENSGALG00000015024	ENSGGOG00000015041	ENSG00000120158	ENSMODG00000015377	ENSMMUG00000041751	ENSOANG00000013194	ENSPPYG00000019244	ENSPPAG00000037958	ENSPTRG00000020743	ENSRNOG00000015491
ENSMUSG00000024793	ENSBTAG00000006519	ENSGALG00000026499	ENSGGOG00000026356	ENSG00000215788	ENSMODG00000006096	ENSMMUG00000023677	ENSOANG00000008580	ENSPPYG00000001942	ENSPPAG00000037123	ENSPTRG00000034540	ENSRNOG00000021814
ENSMUSG00000024803	ENSBTAG00000011734	ENSGALG00000006491	ENSGGOG00000008160	ENSG00000148677	ENSMODG00000006827	ENSMMUG00000006632	ENSOANG00000012001	ENSPPYG00000002474	ENSPPAG00000035386	ENSPTRG00000002743	ENSRNOG00000018598
ENSMUSG00000024805	ENSBTAG00000004964	ENSGALG00000006502	ENSGGOG00000042231	ENSG00000180628	ENSMODG00000006798	ENSMMUG00000038018	ENSOANG00000012000	ENSPPYG00000002475	ENSPPAG00000037314	ENSPTRG00000023952	ENSRNOG00000018532
ENSMUSG00000024829	ENSBTAG00000004348	ENSGALG00000004362	ENSGGOG00000012124	ENSG00000197345	ENSMODG00000004013	ENSMMUG00000010124	ENSOANG00000006870	ENSPPYG00000002966	ENSPPAG00000038393	ENSPTRG00000003988	ENSRNOG00000013845
ENSMUSG00000024831	ENSBTAG00000022185	ENSGALG00000004328	ENSGGOG00000012131	ENSG00000132740	ENSMODG00000004040	ENSMMUG00000010128	ENSOANG00000008915	ENSPPYG00000002965	ENSPPAG00000027355	ENSPTRG00000003989	ENSRNOG00000013456
ENSMUSG00000024867	ENSBTAG00000009917	ENSGALG00000015107	ENSGGOG00000013948	ENSG00000107242	ENSMODG00000003063	ENSMMUG00000012472	ENSOANG00000013264	ENSPPYG00000019272	ENSPPAG00000007519	ENSPTRG00000021001	ENSRNOG00000015232
ENSMUSG00000024887	ENSBTAG00000003529	ENSGALG00000003751	ENSGGOG00000006176	ENSG00000188611	ENSMODG00000016486	ENSMMUG00000007078	ENSOANG00000004741	ENSPPYG00000002818	ENSPPAG00000037960	ENSPTRG00000002501	ENSRNOG00000012196
ENSMUSG00000024892	ENSBTAG00000019700	ENSGALG00000041807	ENSGGOG00000014481	ENSG00000173599	ENSMODG00000007831	ENSMMUG00000004533	ENSOANG00000030068	ENSPPYG00000003005	ENSPPAG00000038616	ENSPTRG00000023133	ENSRNOG00000019372
ENSMUSG00000024897	ENSBTAG00000008877	ENSGALG00000015111	ENSGGOG00000016410	ENSG00000107282	ENSMODG00000002848	ENSMMUG00000011401	ENSOANG00000002093	ENSPPYG00000019278	ENSPPAG00000037309	ENSPTRG00000021007	ENSRNOG00000014928
ENSMUSG00000024907	ENSBTAG00000009393	ENSGALG00000007047	ENSGGOG00000000252	ENSG00000069482	ENSMODG00000012764	ENSMMUG00000023496	ENSOANG00000021048	ENSPPYG00000002969	ENSPPAG00000030688	ENSPTRG00000003985	ENSRNOG00000015156
ENSMUSG00000024908	ENSBTAG00000009584	ENSGALG00000007037	ENSGGOG00000006609	ENSG00000110075	ENSMODG00000021324	ENSMMUG00000016213	ENSOANG00000009636	ENSPPYG00000002970	ENSPPAG00000040283	ENSPTRG00000003984	ENSRNOG00000015540
ENSMUSG00000024921	ENSBTAG00000007494	ENSGALG00000010164	ENSGGOG00000000513	ENSG00000080503	ENSMODG00000003578	ENSMMUG00000015279	ENSOANG00000010713	ENSPPYG00000019258	ENSPPAG00000038717	ENSPTRG00000051168	ENSRNOG00000011931
ENSMUSG00000024924	ENSBTAG00000018517	ENSGALG00000010166	ENSGGOG00000001362	ENSG00000147852	ENSMODG00000003620	ENSMMUG00000015093	ENSOANG00000014993	ENSPPYG00000019257	ENSPPAG00000029389	ENSPTRG00000020732	ENSRNOG00000027491
ENSMUSG00000024927	ENSBTAG00000013895	ENSGALG00000039409	ENSGGOG00000011810	ENSG00000173039	ENSMODG00000009603	ENSMMUG00000007418	ENSOANG00000004820	ENSPPYG00000003053	ENSPPAG00000032472	ENSPTRG00000003889	ENSRNOG00000030888
ENSMUSG00000024935	ENSBTAG00000019125	ENSGALG00000010187	ENSGGOG00000000262	ENSG00000106688	ENSMODG00000015399	ENSMMUG00000000135	ENSOANG00000013192	ENSPPYG00000019249	ENSPPAG00000027502	ENSPTRG00000020739	ENSRNOG00000014816
ENSMUSG00000024942	ENSBTAG00000010230	ENSGALG00000041685	ENSGGOG00000007754	ENSG00000014216	ENSMODG00000010045	ENSMMUG00000013475	ENSOANG00000021678	ENSPPYG00000003073	ENSPPAG00000027661	ENSPTRG00000003869	ENSRNOG00000020935
ENSMUSG00000024975	ENSBTAG00000019434	ENSGALG00000008700	ENSGGOG00000025550	ENSG00000150593	ENSMODG00000010390	ENSMMUG00000017204	ENSOANG00000001593	ENSPPYG00000002649	ENSPPAG00000041002	ENSPTRG00000002940	ENSRNOG00000014779
ENSMUSG00000024978	ENSBTAG00000011917	ENSGALG00000008795	ENSGGOG00000016969	ENSG00000119927	ENSMODG00000010326	ENSMMUG00000007526	ENSOANG00000001590	ENSPPYG00000002655	ENSPPAG00000038342	ENSPTRG00000002943	ENSRNOG00000015124
ENSMUSG00000024979	ENSBTAG00000006689	ENSGALG00000008802	ENSGGOG00000009163	ENSG00000119913	ENSMODG00000010289	ENSMMUG00000003548	ENSOANG00000001589	ENSPPYG00000002656	ENSPPAG00000033959	ENSPTRG00000002944	ENSRNOG00000015671
ENSMUSG00000024981	ENSBTAG00000006707	ENSGALG00000008840	ENSGGOG00000004598	ENSG00000197142	ENSMODG00000010262	ENSMMUG00000001155	ENSOANG00000001583	ENSPPYG00000002657	ENSPPAG00000002842	ENSPTRG00000002946	ENSRNOG00000016265
