ensembl_gene_id	pabelii_homolog_ensembl_gene	pabelii_homolog_associated_gene_name	pabelii_homolog_ensembl_peptide	pabelii_homolog_chromosome	pabelii_homolog_chrom_start	pabelii_homolog_chrom_end	pabelii_homolog_canonical_transcript_protein	pabelii_homolog_subtype	pabelii_homolog_orthology_type	pabelii_homolog_perc_id	pabelii_homolog_perc_id_r1	pabelii_homolog_goc_score	pabelii_homolog_wga_coverage	pabelii_homolog_dn	pabelii_homolog_ds	pabelii_homolog_orthology_confidence
ENSMUSG00000024833	ENSPPYG00000003071		ENSPPYP00000003554	11	10599020	10666357	ENSMUSP00000025752	Euarchontoglires	ortholog_one2one	77.6667	78.4512	100	100	0.1276	0.7741	1
ENSMUSG00000034108	ENSPPYG00000003016	CCS	ENSPPYP00000003493	11	9330566	9347134	ENSMUSP00000035486	Euarchontoglires	ortholog_one2one	86.1314	86.1314	100	8.58	0.077	0.4977	1
ENSMUSG00000087819	ENSPPYG00000023724	RF00554	ENSPPYT00000027203	4_random	21588173	21588306	ENSMUST00000157194	Theria	ortholog_many2many	62.5	67.1642	NA	NA	NA	NA	0
ENSMUSG00000087819	ENSPPYG00000025770	RF00554	ENSPPYT00000029249	15	22261469	22261603	ENSMUST00000157194	Theria	ortholog_many2many	56.25	60	NA	NA	NA	NA	0
ENSMUSG00000087819	ENSPPYG00000025489	RF00554	ENSPPYT00000028968	15_random	4291240	4291374	ENSMUST00000157194	Theria	ortholog_many2many	55.5556	59.2593	NA	NA	NA	NA	0
ENSMUSG00000087819	ENSPPYG00000023063	RF00554	ENSPPYT00000026542	17	7587157	7587291	ENSMUST00000157194	Theria	ortholog_many2many	61.8056	65.9259	NA	NA	NA	NA	0
ENSMUSG00000087819	ENSPPYG00000024319	RF00554	ENSPPYT00000027798	16	11620293	11620412	ENSMUST00000157194	Theria	ortholog_many2many	59.0278	70.8333	NA	NA	NA	NA	0
ENSMUSG00000087819	ENSPPYG00000022451	RF00554	ENSPPYT00000025930	18	24915324	24915457	ENSMUST00000157194	Theria	ortholog_many2many	61.1111	65.6716	NA	NA	NA	NA	0
ENSMUSG00000087819	ENSPPYG00000023802	RF00554	ENSPPYT00000027281	X	3184347	3184481	ENSMUST00000157194	Theria	ortholog_many2many	61.1111	65.1852	NA	NA	NA	NA	0
ENSMUSG00000087819	ENSPPYG00000024906	RF00554	ENSPPYT00000028385	12	56654451	56654584	ENSMUST00000157194	Theria	ortholog_many2many	59.0278	63.4328	NA	NA	NA	NA	0
ENSMUSG00000087819	ENSPPYG00000023985	RF00554	ENSPPYT00000027464	2b	37698866	37699000	ENSMUST00000157194	Theria	ortholog_many2many	54.1667	57.7778	NA	NA	NA	NA	0
ENSMUSG00000087819	ENSPPYG00000024721	RF00554	ENSPPYT00000028200	4	1069258	1069391	ENSMUST00000157194	Theria	ortholog_many2many	61.8056	66.4179	NA	NA	NA	NA	0
ENSMUSG00000087819	ENSPPYG00000024520	RF00554	ENSPPYT00000027999	16	55578354	55578488	ENSMUST00000157194	Theria	ortholog_many2many	54.8611	58.5185	NA	NA	NA	NA	0
ENSMUSG00000087819	ENSPPYG00000029176	RF00554	ENSPPYT00000032655	6_cox_hap1_random	156008	156167	ENSMUST00000157194	Theria	ortholog_many2many	43.75	39.375	NA	NA	NA	NA	0
ENSMUSG00000087819	ENSPPYG00000024587	RF00554	ENSPPYT00000028066	2b	119067760	119067893	ENSMUST00000157194	Theria	ortholog_many2many	58.3333	62.6866	NA	NA	NA	NA	0
ENSMUSG00000087819	ENSPPYG00000028933	RF00554	ENSPPYT00000032412	15	61389082	61389220	ENSMUST00000157194	Theria	ortholog_many2many	55.5556	57.554	NA	NA	NA	NA	0
ENSMUSG00000087819	ENSPPYG00000028961	RF00554	ENSPPYT00000032440	6_cox_hap1	220516	220676	ENSMUST00000157194	Theria	ortholog_many2many	44.4444	39.7516	NA	NA	NA	NA	0
ENSMUSG00000087819	ENSPPYG00000027388	RF00554	ENSPPYT00000030867	7	11326749	11326837	ENSMUST00000157194	Theria	ortholog_many2many	38.1944	61.7978	NA	NA	NA	NA	0
ENSMUSG00000087819	ENSPPYG00000027567	RF00554	ENSPPYT00000031046	7_random	4498076	4498164	ENSMUST00000157194	Theria	ortholog_many2many	38.1944	61.7978	NA	NA	NA	NA	0
ENSMUSG00000024650	ENSPPYG00000003138	SLC22A6	ENSPPYP00000003625	11	13168298	13176571	ENSMUSP00000010250	Eutheria	ortholog_one2one	85.6881	84.9091	100	13.48	0.0746	0.6542	1
ENSMUSG00000042834	ENSPPYG00000017729		ENSPPYP00000019872	7	60957447	60957650	ENSMUSP00000058132	Euarchontoglires	ortholog_one2one	73.5294	73.5294	0	0	0.1856	0.3838	0
ENSMUSG00000088743	ENSPPYG00000026361	RF00100	ENSPPYT00000029840	9	95093144	95093498	ENSMUST00000158118	Eutheria	ortholog_one2one	64.5161	16.9014	NA	NA	NA	NA	0
ENSMUSG00000079598	ENSPPYG00000029543		ENSPPYP00000024175	7	136769491	136778225	ENSMUSP00000110524	Euarchontoglires	ortholog_one2one	62.0853	87.9195	100	0.62	0.0824	0.863	1
ENSMUSG00000025732	ENSPPYG00000006917		ENSPPYP00000007832	16	663617	673055	ENSMUSP00000026828	Euarchontoglires	ortholog_one2one	83.75	38.5057	100	35.76	0.0808	0.5715	0
ENSMUSG00000088440	ENSPPYG00000022665	RF00560	ENSPPYT00000026144	12	71954149	71954275	ENSMUST00000157815	Eutheria	ortholog_many2many	68.1481	72.4409	NA	NA	NA	NA	0
ENSMUSG00000088440	ENSPPYG00000023234	RF00560	ENSPPYT00000026713	9	133719230	133719361	ENSMUST00000157815	Eutheria	ortholog_many2many	74.0741	75.7576	NA	NA	NA	NA	0
ENSMUSG00000088440	ENSPPYG00000023474	RF00560	ENSPPYT00000026953	10	113222458	113222589	ENSMUST00000157815	Eutheria	ortholog_many2many	71.1111	72.7273	NA	NA	NA	NA	0
ENSMUSG00000024749	ENSPPYG00000019291	TMC1	ENSPPYP00000021607	9	67384136	67580951	ENSMUSP00000040859	Euarchontoglires	ortholog_one2one	95.7728	95.2694	100	99.96	0.0194	0.6617	1
ENSMUSG00000083282	ENSPPYG00000003018	CTSF	ENSPPYP00000003495	11	9368845	9374041	ENSMUSP00000112481	Euarchontoglires	ortholog_one2one	76.1905	76.6885	100	100	0.1413	0.6931	1
ENSMUSG00000024127	ENSPPYG00000012449	PREPL	ENSPPYP00000013906	2a	67040554	67082731	ENSMUSP00000130967	Boreoeutheria	ortholog_one2one	89.1034	91.6312	100	100	0.0414	0.5901	1
ENSMUSG00000074746	ENSPPYG00000002691	PDZD8	ENSPPYP00000003141	10	116746028	116852970	ENSMUSP00000096880	Euarchontoglires	ortholog_one2one	87.184	86.6551	50	98.14	0.068	0.3655	1
ENSMUSG00000038555	ENSPPYG00000015828	REEP2	ENSPPYP00000017697	5	139987477	139994835	ENSMUSP00000036065	Euarchontoglires	ortholog_one2one	92.5197	92.5197	100	100	0.0348	0.4696	1
ENSMUSG00000024941	ENSPPYG00000003064		ENSPPYP00000003546	11	10370681	10384796	ENSMUSP00000025890	Euarchontoglires	ortholog_one2one	69.8511	87.6947	75	100	0.0735	0.6799	1
ENSMUSG00000061130	ENSPPYG00000012451		ENSPPYP00000013909	2a	67177940	67250819	ENSMUSP00000079107	Euarchontoglires	ortholog_one2one	91.8239	91.4405	100	99.97	0.0407	0.3766	1
ENSMUSG00000024727	ENSPPYG00000019295	TRPM6	ENSPPYP00000021611	9	69553362	69710307	ENSMUSP00000037443	Euarchontoglires	ortholog_one2one	69.9211	77.7839	100	85.16	0.13	0.5597	1
ENSMUSG00000089251	ENSPPYG00000027620	RF00100	ENSPPYT00000031099	X	137985450	137985727	ENSMUST00000158626	Eutheria	ortholog_one2many	36.1486	38.4892	NA	NA	NA	NA	0
ENSMUSG00000065738	ENSPPYG00000025181	RF00279	ENSPPYT00000028660	1	153401897	153401980	ENSMUST00000083804	Eutheria	ortholog_one2one	87.6543	84.5238	NA	NA	NA	NA	0
ENSMUSG00000099280	ENSPPYG00000025321	RF00409	ENSPPYT00000028800	3	319917	320055	ENSMUST00000184804	Amniota	ortholog_one2many	72.9927	71.9424	NA	NA	NA	NA	0
ENSMUSG00000025086	ENSPPYG00000002676	TRUB1	ENSPPYP00000003125	10	114377210	114417158	ENSMUSP00000026073	Euarchontoglires	ortholog_one2one	79.2899	76.7908	100	100	0.1231	0.7705	1
ENSMUSG00000096247	ENSPPYG00000027340	RF00026	ENSPPYT00000030819	19	60610842	60610940	ENSMUST00000082990	Eutheria	ortholog_many2many	65.4545	72.7273	NA	NA	NA	NA	0
ENSMUSG00000096247	ENSPPYG00000024236	RF00026	ENSPPYT00000027715	17_random	11951397	11951503	ENSMUST00000082990	Eutheria	ortholog_many2many	80	82.243	NA	NA	NA	NA	0
ENSMUSG00000024942	ENSPPYG00000003073	CAPN1	ENSPPYP00000003556	11	10731327	10761749	ENSMUSP00000025891	Euarchontoglires	ortholog_one2one	89.2006	89.0756	100	85.45	0.0508	0.9075	1
ENSMUSG00000065305	ENSPPYG00000024494	RF00089	ENSPPYT00000027973	11	13305273	13305343	ENSMUST00000083371	Eutheria	ortholog_one2many	86.5672	81.6901	NA	NA	NA	NA	0
ENSMUSG00000065305	ENSPPYG00000022939	RF00089	ENSPPYT00000026418	11	13308725	13308795	ENSMUST00000083371	Eutheria	ortholog_one2many	86.5672	81.6901	NA	NA	NA	NA	0
ENSMUSG00000050503	ENSPPYG00000006542	FBXL22	ENSPPYP00000007421	15	60587000	60592013	ENSMUSP00000060137	Eutheria	ortholog_one2one	47.8814	48.2906	100	100	0.4394	3.7956	0
ENSMUSG00000080577	ENSPPYG00000023040	RF00619	ENSPPYT00000026519	12	64999910	65000002	ENSMUST00000116927	Eutheria	ortholog_one2many	55.3398	61.2903	NA	NA	NA	NA	0
ENSMUSG00000080577	ENSPPYG00000023440	RF00619	ENSPPYT00000026919	3	93779266	93779403	ENSMUST00000116927	Eutheria	ortholog_one2many	63.1068	47.1014	NA	NA	NA	NA	0
ENSMUSG00000094833	ENSPPYG00000025393	RF00026	ENSPPYT00000028872	3	32243953	32244059	ENSMUST00000180191	Euteleostomi	ortholog_one2one	85.0467	85.0467	NA	NA	NA	NA	0
ENSMUSG00000064966	ENSPPYG00000022510	RF00067	ENSPPYT00000025989	11	70838877	70839022	ENSMUST00000083032	Theria	ortholog_one2one	88.9655	88.3562	NA	NA	NA	NA	0
ENSMUSG00000065147	ENSPPYG00000023423	RF00322	ENSPPYT00000026902	13	45265567	45265696	ENSMUST00000083213	Eutheria	ortholog_one2many	85.3846	85.3846	NA	NA	NA	NA	0
ENSMUSG00000065147	ENSPPYG00000027286	RF00322	ENSPPYT00000030765	17_random	7402232	7402322	ENSMUST00000083213	Eutheria	ortholog_one2many	54.6154	78.022	NA	NA	NA	NA	0
ENSMUSG00000094565	ENSPPYG00000022675	RF00105	ENSPPYT00000026154	15	21452839	21452920	ENSMUST00000178587	Eutheria	ortholog_many2many	88.6076	85.3659	NA	NA	NA	NA	0
ENSMUSG00000094565	ENSPPYG00000024817	RF00105	ENSPPYT00000028296	15	21436088	21436169	ENSMUST00000178587	Eutheria	ortholog_many2many	86.076	82.9268	NA	NA	NA	NA	0
ENSMUSG00000094565	ENSPPYG00000023883	RF00105	ENSPPYT00000027362	15	21426070	21426150	ENSMUST00000178587	Eutheria	ortholog_many2many	82.2785	80.2469	NA	NA	NA	NA	0
ENSMUSG00000094565	ENSPPYG00000029147	RF00105	ENSPPYT00000032626	15	21463542	21463606	ENSMUST00000178587	Eutheria	ortholog_many2many	37.9747	46.1538	NA	NA	NA	NA	0
ENSMUSG00000094565	ENSPPYG00000022917	RF00105	ENSPPYT00000026396	15	21450937	21451018	ENSMUST00000178587	Eutheria	ortholog_many2many	87.3418	84.1463	NA	NA	NA	NA	0
ENSMUSG00000094565	ENSPPYG00000024924	RF00105	ENSPPYT00000028403	15	21380006	21380087	ENSMUST00000178587	Eutheria	ortholog_many2many	87.3418	84.1463	NA	NA	NA	NA	0
ENSMUSG00000094565	ENSPPYG00000025208	RF00105	ENSPPYT00000028687	15	21398397	21398478	ENSMUST00000178587	Eutheria	ortholog_many2many	88.6076	85.3659	NA	NA	NA	NA	0
ENSMUSG00000094565	ENSPPYG00000022501	RF00105	ENSPPYT00000025980	15	21394722	21394802	ENSMUST00000178587	Eutheria	ortholog_many2many	87.3418	85.1852	NA	NA	NA	NA	0
ENSMUSG00000089229	ENSPPYG00000028314	RF00009	ENSPPYT00000031793	4	162966608	162966928	ENSMUST00000158604	Eutheria	ortholog_many2many	39.1509	25.8567	NA	NA	NA	NA	0
ENSMUSG00000089229	ENSPPYG00000028797	RF00009	ENSPPYT00000032276	14	19652858	19653190	ENSMUST00000158604	Eutheria	ortholog_many2many	42.9245	27.3273	NA	NA	NA	NA	0
ENSMUSG00000088971	ENSPPYG00000021934	RF00001	ENSPPYT00000025413	3	146769009	146769124	ENSMUST00000158346	Eutheria	ortholog_one2many	81.25	33.6207	NA	NA	NA	NA	0
ENSMUSG00000088971	ENSPPYG00000026691	RF00001	ENSPPYT00000030170	3	146772179	146772294	ENSMUST00000158346	Eutheria	ortholog_one2many	81.25	33.6207	NA	NA	NA	NA	0
ENSMUSG00000084477	ENSPPYG00000026248	RF00100	ENSPPYT00000029727	20	40410292	40410575	ENSMUST00000122528	Tetrapoda	ortholog_one2one	62.0553	55.2817	NA	NA	NA	NA	0
ENSMUSG00000093921	ENSPPYG00000023718	RF00026	ENSPPYT00000027197	7	56285544	56285650	ENSMUST00000177607	Eutheria	ortholog_one2many	73.8318	73.8318	NA	NA	NA	NA	0
ENSMUSG00000094030	ENSPPYG00000016871		ENSPPYP00000018890	6	103657214	103657597	ENSMUSP00000137335	Tetrapoda	ortholog_one2many	12.6	49.2188	0	NA	0.397	4.5967	0
ENSMUSG00000096684	ENSPPYG00000028978	RF01229	ENSPPYT00000032457	9	88048287	88048418	ENSMUST00000158761	Eutheria	ortholog_one2many	84.2105	84.8485	NA	NA	NA	NA	0
ENSMUSG00000079192	ENSPPYG00000013252	SP110	ENSPPYP00000014814	2b	122472626	122535495	ENSMUSP00000106995	Boreoeutheria	ortholog_one2many	42.3529	5.04909	0	NA	0.5127	1.2012	0
ENSMUSG00000042372	ENSPPYG00000019260		ENSPPYP00000021568	9	62086625	62087020	ENSMUSP00000046812	Euarchontoglires	ortholog_one2one	26.4706	96.1832	100	93.99	0.0185	0.7038	0
ENSMUSG00000025208	ENSPPYG00000002575		ENSPPYP00000002990	10	100004502	100010702	ENSMUSP00000095322	Euarchontoglires	ortholog_one2one	78.6164	62.1891	100	100	0.1044	0.7473	1
ENSMUSG00000088151	ENSPPYG00000028103	RF00564	ENSPPYT00000031582	12	8627190	8627321	ENSMUST00000157526	Eutheria	ortholog_one2one	47.3282	46.9697	NA	NA	NA	NA	0
ENSMUSG00000074852	ENSPPYG00000002550	HPSE2	ENSPPYP00000002960	10	97453722	98209973	ENSMUSP00000097026	Euarchontoglires	ortholog_one2one	86.8243	96.6165	100	100	0.0181	0.2468	1
ENSMUSG00000039982	ENSPPYG00000003240	DTX4	ENSPPYP00000003726	11	17401610	17434252	ENSMUSP00000040229	Euarchontoglires	ortholog_one2one	94.9675	94.5073	100	100	0.026	0.6128	1
ENSMUSG00000050121	ENSPPYG00000002519	OPALIN	ENSPPYP00000002923	10	95281172	95297037	ENSMUSP00000084422	Euarchontoglires	ortholog_one2many	68.5315	75.969	100	100	0.148	0.7172	1
ENSMUSG00000050121	ENSPPYG00000029575		ENSPPYP00000024752	10_random	38837928	38844691	ENSMUSP00000084422	Euarchontoglires	ortholog_one2many	43.3566	57.4074	0	0	0.1495	0.5644	0
ENSMUSG00000064567	ENSPPYG00000022637	RF00428	ENSPPYT00000026116	6	32120377	32120508	ENSMUST00000082633	Eutheria	ortholog_one2many	73.1034	80.303	NA	NA	NA	NA	0
ENSMUSG00000089427	ENSPPYG00000022665	RF00560	ENSPPYT00000026144	12	71954149	71954275	ENSMUST00000158802	Eutheria	ortholog_many2many	61.9403	65.3543	NA	NA	NA	NA	0
ENSMUSG00000089427	ENSPPYG00000023234	RF00560	ENSPPYT00000026713	9	133719230	133719361	ENSMUST00000158802	Eutheria	ortholog_many2many	67.9104	68.9394	NA	NA	NA	NA	0
ENSMUSG00000089427	ENSPPYG00000023474	RF00560	ENSPPYT00000026953	10	113222458	113222589	ENSMUST00000158802	Eutheria	ortholog_many2many	65.6716	66.6667	NA	NA	NA	NA	0
ENSMUSG00000025050	ENSPPYG00000002618	PCGF6	ENSPPYP00000003047	10	102384143	102434083	ENSMUSP00000026032	Eutheria	ortholog_one2one	87.5354	88.2857	100	100	0.0661	0.4574	1
ENSMUSG00000088408	ENSPPYG00000025108	RF00026	ENSPPYT00000028587	6	41379227	41379329	ENSMUST00000157783	Eutheria	ortholog_one2many	65.0485	65.0485	NA	NA	NA	NA	0
ENSMUSG00000088408	ENSPPYG00000022994	RF00026	ENSPPYT00000026473	17	36697520	36697627	ENSMUST00000157783	Eutheria	ortholog_one2many	70.8738	67.5926	NA	NA	NA	NA	0
ENSMUSG00000095530	ENSPPYG00000023586	RF00413	ENSPPYT00000027065	10	118547218	118547349	ENSMUST00000082962	Mammalia	ortholog_one2many	90.1515	90.1515	NA	NA	NA	NA	0
ENSMUSG00000077367	ENSPPYG00000025774	RF00026	ENSPPYT00000029253	8	49129156	49129262	ENSMUST00000104179	Eutheria	ortholog_one2one	76.8519	77.5701	NA	NA	NA	NA	0
ENSMUSG00000035372	ENSPPYG00000002972	C11orf24	ENSPPYP00000003447	11	7859436	7860818	ENSMUSP00000047063	Euarchontoglires	ortholog_one2one	41.3265	38.2979	100	100	0.5417	0.7375	0
ENSMUSG00000088775	ENSPPYG00000027805	RF00100	ENSPPYT00000031284	12	53602419	53602723	ENSMUST00000158150	Eutheria	ortholog_one2one	44.6945	45.5738	NA	NA	NA	NA	0
ENSMUSG00000048875	ENSPPYG00000020105	PUDP	ENSPPYP00000022488	X	6727609	6826946	ENSMUSP00000057378	Euarchontoglires	ortholog_one2one	67.094	68.559	0	0	0.2119	0.9477	0
ENSMUSG00000077167	ENSPPYG00000023106	RF00563	ENSPPYT00000026585	12	99857961	99858207	ENSMUST00000103979	Eutheria	ortholog_one2one	88.6179	88.2591	NA	100	NA	NA	1
ENSMUSG00000065782	ENSPPYG00000025178	RF00088	ENSPPYT00000028657	11	13304936	13305005	ENSMUST00000083848	Eutheria	ortholog_many2many	86.9565	85.7143	NA	NA	NA	NA	0
ENSMUSG00000065782	ENSPPYG00000024663	RF00088	ENSPPYT00000028142	X	113047445	113047514	ENSMUST00000083848	Eutheria	ortholog_many2many	81.1594	80	NA	NA	NA	NA	0
ENSMUSG00000065782	ENSPPYG00000022419	RF00088	ENSPPYT00000025898	11	13308411	13308480	ENSMUST00000083848	Eutheria	ortholog_many2many	86.9565	85.7143	NA	NA	NA	NA	0
ENSMUSG00000024966	ENSPPYG00000003118		ENSPPYP00000003602	11	11763675	11783733	ENSMUSP00000025918	Euarchontoglires	ortholog_one2one	97.4217	97.4217	100	100	0.0119	0.7627	1
ENSMUSG00000088351	ENSPPYG00000028393	RF01277	ENSPPYT00000031872	8	57851122	57851188	ENSMUST00000157726	Eutheria	ortholog_one2one	80.8824	82.0896	NA	100	NA	NA	1
ENSMUSG00000047044	ENSPPYG00000019297	C9orf40	ENSPPYP00000021614	9	69775296	69781941	ENSMUSP00000061933	Boreoeutheria	ortholog_one2one	59.2593	49.4845	100	100	0.2694	0.6034	0
ENSMUSG00000089476	ENSPPYG00000025230	RF00026	ENSPPYT00000028709	7	97131057	97131163	ENSMUST00000158851	Eutheria	ortholog_many2many	70.0935	70.0935	NA	NA	NA	NA	0
ENSMUSG00000089476	ENSPPYG00000022487	RF00026	ENSPPYT00000025966	3	72332087	72332194	ENSMUST00000158851	Eutheria	ortholog_many2many	76.6355	75.9259	NA	NA	NA	NA	0
ENSMUSG00000089476	ENSPPYG00000024944	RF00026	ENSPPYT00000028423	2a	68755166	68755273	ENSMUST00000158851	Eutheria	ortholog_many2many	74.7664	74.0741	NA	NA	NA	NA	0
ENSMUSG00000095825	ENSPPYG00000025474	RF00026	ENSPPYT00000028953	10	60849631	60849737	ENSMUST00000180065	Eutheria	ortholog_one2many	99.0654	99.0654	NA	NA	NA	NA	0
ENSMUSG00000088156	ENSPPYG00000027204	RF00100	ENSPPYT00000030683	2b	77860336	77860635	ENSMUST00000157531	Eutheria	ortholog_one2one	54.8611	52.6667	NA	NA	NA	NA	0
ENSMUSG00000088480	ENSPPYG00000028654	RF00026	ENSPPYT00000032133	3	91908853	91908943	ENSMUST00000157855	Eutheria	ortholog_one2many	59.375	41.7582	NA	NA	NA	NA	0
ENSMUSG00000088480	ENSPPYG00000028130	RF00026	ENSPPYT00000031609	2b	125181214	125181288	ENSMUST00000157855	Eutheria	ortholog_one2many	60.9375	52	NA	NA	NA	NA	0
ENSMUSG00000089546	ENSPPYG00000027995	RF00026	ENSPPYT00000031474	4	159025331	159025425	ENSMUST00000158921	Eutheria	ortholog_many2many	75.7282	82.1053	NA	NA	NA	NA	0
ENSMUSG00000089546	ENSPPYG00000029146	RF00026	ENSPPYT00000032625	4	159032201	159032295	ENSMUST00000158921	Eutheria	ortholog_many2many	76.699	83.1579	NA	NA	NA	NA	0
ENSMUSG00000077323	ENSPPYG00000025258	RF00548	ENSPPYT00000028737	1	201622089	201622222	ENSMUST00000104135	Eutheria	ortholog_one2many	94.7761	94.7761	NA	NA	NA	NA	0
ENSMUSG00000077323	ENSPPYG00000024162	RF00548	ENSPPYT00000027641	1	201622903	201623036	ENSMUST00000104135	Eutheria	ortholog_one2many	91.791	91.791	NA	NA	NA	NA	0
ENSMUSG00000024844	ENSPPYG00000003038	BANF1	ENSPPYP00000003516	11	9880576	9881097	ENSMUSP00000126202	Eutheria	ortholog_one2one	96.6292	96.6292	100	NA	0.0161	0.268	1
ENSMUSG00000096387	ENSPPYG00000022675	RF00105	ENSPPYT00000026154	15	21452839	21452920	ENSMUST00000178225	Eutheria	ortholog_many2many	87.3418	84.1463	NA	NA	NA	NA	0
ENSMUSG00000096387	ENSPPYG00000024817	RF00105	ENSPPYT00000028296	15	21436088	21436169	ENSMUST00000178225	Eutheria	ortholog_many2many	84.8101	81.7073	NA	NA	NA	NA	0
ENSMUSG00000096387	ENSPPYG00000023883	RF00105	ENSPPYT00000027362	15	21426070	21426150	ENSMUST00000178225	Eutheria	ortholog_many2many	82.2785	80.2469	NA	NA	NA	NA	0
ENSMUSG00000096387	ENSPPYG00000029147	RF00105	ENSPPYT00000032626	15	21463542	21463606	ENSMUST00000178225	Eutheria	ortholog_many2many	36.7089	44.6154	NA	NA	NA	NA	0
ENSMUSG00000096387	ENSPPYG00000022917	RF00105	ENSPPYT00000026396	15	21450937	21451018	ENSMUST00000178225	Eutheria	ortholog_many2many	87.3418	84.1463	NA	NA	NA	NA	0
ENSMUSG00000096387	ENSPPYG00000024924	RF00105	ENSPPYT00000028403	15	21380006	21380087	ENSMUST00000178225	Eutheria	ortholog_many2many	86.076	82.9268	NA	NA	NA	NA	0
ENSMUSG00000096387	ENSPPYG00000025208	RF00105	ENSPPYT00000028687	15	21398397	21398478	ENSMUST00000178225	Eutheria	ortholog_many2many	87.3418	84.1463	NA	NA	NA	NA	0
ENSMUSG00000096387	ENSPPYG00000022501	RF00105	ENSPPYT00000025980	15	21394722	21394802	ENSMUST00000178225	Eutheria	ortholog_many2many	86.076	83.9506	NA	NA	NA	NA	0
ENSMUSG00000026322	ENSPPYG00000015928	HTR4	ENSPPYP00000017818	5	150352662	150539786	ENSMUSP00000027560	Euarchontoglires	ortholog_one2one	87.8866	88.1137	100	100	0.0786	0.4281	1
ENSMUSG00000065040	ENSPPYG00000021276	RF00003	ENSPPYT00000024755	12	23098151	23098318	ENSMUST00000083106	Eutheria	ortholog_one2many	68.7117	66.6667	NA	NA	NA	NA	0
ENSMUSG00000089376	ENSPPYG00000022439	RF00100	ENSPPYT00000025918	1	77200562	77200910	ENSMUST00000158751	Eutheria	ortholog_one2one	58.209	44.6991	NA	NA	NA	NA	0
ENSMUSG00000106585	ENSPPYG00000022665	RF00560	ENSPPYT00000026144	12	71954149	71954275	ENSMUST00000199731	Eutheria	ortholog_many2many	80.303	83.4646	NA	NA	NA	NA	0
ENSMUSG00000106585	ENSPPYG00000023234	RF00560	ENSPPYT00000026713	9	133719230	133719361	ENSMUST00000199731	Eutheria	ortholog_many2many	86.3636	86.3636	NA	NA	NA	NA	0
ENSMUSG00000106585	ENSPPYG00000023474	RF00560	ENSPPYT00000026953	10	113222458	113222589	ENSMUST00000199731	Eutheria	ortholog_many2many	84.8485	84.8485	NA	NA	NA	NA	0
ENSMUSG00000087877	ENSPPYG00000025054	RF00026	ENSPPYT00000028533	4	160400850	160400954	ENSMUST00000157252	Eutheria	ortholog_one2many	66.3158	60	NA	50	NA	NA	0
ENSMUSG00000077518	ENSPPYG00000025060	RF00026	ENSPPYT00000028539	13	36003849	36003955	ENSMUST00000104330	Mammalia	ortholog_many2many	76.6355	76.6355	NA	NA	NA	NA	0
ENSMUSG00000077518	ENSPPYG00000028908	RF00026	ENSPPYT00000032387	1	4184699	4184804	ENSMUST00000104330	Mammalia	ortholog_many2many	67.2897	67.9245	NA	NA	NA	NA	0
ENSMUSG00000064936	ENSPPYG00000027942	RF00438	ENSPPYT00000031421	21_random	1727715	1727821	ENSMUST00000083002	Eutheria	ortholog_many2many	46.1538	56.0748	NA	NA	NA	NA	0
ENSMUSG00000064936	ENSPPYG00000026827	RF00438	ENSPPYT00000030306	3	135956619	135956695	ENSMUST00000083002	Eutheria	ortholog_many2many	37.6923	63.6364	NA	NA	NA	NA	0
ENSMUSG00000064936	ENSPPYG00000028805	RF00438	ENSPPYT00000032284	3	135946822	135946898	ENSMUST00000083002	Eutheria	ortholog_many2many	36.1538	61.039	NA	NA	NA	NA	0
ENSMUSG00000013662	ENSPPYG00000002449	ATAD1	ENSPPYP00000002839	10	86624792	86688992	ENSMUSP00000069962	Euarchontoglires	ortholog_one2one	99.723	92.7835	100	90.95	0.0013	0.4182	1
ENSMUSG00000094801	ENSPPYG00000021264	RF00001	ENSPPYT00000024743	1_random	25805933	25806051	ENSMUST00000179143	Mammalia	ortholog_one2many	100	100	NA	NA	NA	NA	0
ENSMUSG00000096206	ENSPPYG00000022289	RF00003	ENSPPYT00000025768	Un	11219546	11219709	ENSMUST00000178469	Theria	ortholog_many2many	93.2927	93.2927	NA	NA	NA	NA	0
ENSMUSG00000096206	ENSPPYG00000021675	RF00003	ENSPPYT00000025154	1	105606519	105606685	ENSMUST00000178469	Theria	ortholog_many2many	91.4634	89.8204	NA	NA	NA	NA	0
ENSMUSG00000096206	ENSPPYG00000021750	RF00003	ENSPPYT00000025229	3	6628939	6629124	ENSMUST00000178469	Theria	ortholog_many2many	89.0244	78.4946	NA	NA	NA	NA	0
ENSMUSG00000064398	ENSPPYG00000026768	RF00004	ENSPPYT00000030247	3	172007073	172007263	ENSMUST00000082464	Eutheria	ortholog_one2one	58.3815	52.8796	NA	NA	NA	NA	0
ENSMUSG00000094987	ENSPPYG00000022605	RF00108	ENSPPYT00000026084	15	21248248	21248342	ENSMUST00000177940	Eutheria	ortholog_many2many	87.234	86.3158	NA	NA	NA	NA	0
ENSMUSG00000094987	ENSPPYG00000022662	RF00108	ENSPPYT00000026141	15	21268623	21268717	ENSMUST00000177940	Eutheria	ortholog_many2many	88.2979	87.3684	NA	NA	NA	NA	0
ENSMUSG00000094987	ENSPPYG00000023763	RF00108	ENSPPYT00000027242	15	21265957	21266051	ENSMUST00000177940	Eutheria	ortholog_many2many	88.2979	87.3684	NA	NA	NA	NA	0
